REACTIONS
ENTRY;DATABASE ID;EQUATION;Lower FLUX bound;Upper FLUX bound;Min FLUX;Max FLUX
642;rxn13786_c0;H2O_c0 + O2_c0 + cpd00726_c0 <= H+_c0 + NH3_c0 + H2O2_c0 + cpd17049_c0;-1000;-0;-0.00157249;-0.000157249
643;rxn05029_c0;ATP_c0 + H+_c0 + cpd03422_c0 => cpd00421_c0 + cpd03918_c0;0;1000;0.000157249;0.00157249
644;rxn09163_c0;H2O_c0 + cpd15540_c0 <= H+_c0 + ocdca_c0 + cpd15323_c0;-1000;-0;-0.0162223;-0.00162223
645;rxn08620_c0;cpd00026_c0 + cpd15475_c0 => UDP_c0 + cpd15477_c0;0;1000;0.00127012;0.0127012
646;rxn10474_c0;Co2+_c0 <= Co2+_e0[e];-1000;-0;-0.00157249;-0.000157249
647;rxn01618_c0;NADP_c0 + cpd00334_c0 <= H+_c0 + NADPH_c0 + cpd00428_c0;-1000;-0;-2.98497;-0.298368
648;rxn00505_c0;cpd00260_c0 + NAD_c0 => CO2_c0 + NADH_c0 + cpd00024_c0;0;1000;0.0369061;0.372261
649;rxn02304_c0;3 O2_c0 + 2 cpd00791_c0 => 6 H2O_c0 + 2 cpd01476_c0;0;1000;7.86246e-05;0.000786246
650;rxn01851_c0;H2O_c0 + NAD_c0 + cpd00434_c0 <= 2 H+_c0 + NADH_c0 + GABA_c0;-1000;-0;-0.00314498;-0.000314498
651;rxn03150_c0;H2O_c0 + cpd02904_c0 => cpd00009_c0 + cpd03423_c0;0;1000;0.000157249;0.00157249
652;rxn00693_c0;cpd00135_c0 + cpd00345_c0 => cpd00060_c0 + cpd00087_c0;0;1000;0.00759094;0.0759094
653;rxn01072_c0;H2O_c0 + cpd00162_c0 + O2_c0 <= NH3_c0 + H2O2_c0 + cpd00229_c0;-1000;-0;-0.00471748;-0.000471748
654;rxn01332_c0;H2O_c0 + cpd00061_c0 + cpd00236_c0 => cpd00009_c0 + DAHP_c0;0;1000;0.017316;0.17316
655;rxn05391_c0;H+_c0 + NADPH_c0 + cpd11527_c0 => NADP_c0 + cpd11528_c0;0;1000;0.00432595;0.0432595
656;rxn10199_c0;cpd15666_c0 + cpd03495_c0 => cpd15665_c0 + cpd02229_c0;0;1000;0.00127012;0.0127012
657;rxn03908_c0;ATP_c0 + cpd08287_c0 => H+_c0 + ADP_c0 + cpd08288_c0;0;1000;0.0177453;0.177453
658;rxn09566_c0;2 H2O_c0 + NH3_c0 + 0.5 O2_c0 + cpd00215_c0 => 2 H2O2_c0 + PM_c0;0;1000;0.00254025;0.0254025
659;rxn09370_c0;2 H2O_c0 + O2_c0 + Urate_c0 <= H+_c0 + CO2_c0 + cpd01092_c0 + H2O2_c0;-1000;-0;-0.16138;-0.0158284
660;rxn01116_c0;cpd00171_c0 => cpd00198_c0;0;1000;0.21795;2.41712
661;rxn10227_c0;cpd00054_c0 + cpd15684_c0 => 2 H+_c0 + CMP_c0 + cpd15690_c0;0;1000;0.000540744;0.00540744
662;rxn00908_c0;Glycine_c0 + NAD_c0 + cpd00087_c0 <= CO2_c0 + NADH_c0 + NH3_c0 + cpd00125_c0;-1000;-0;-0.0993001;-0.00993001
663;rxn05382_c0;H+_c0 + NADPH_c0 + cpd11518_c0 => NADP_c0 + cpd11519_c0;0;1000;0.00432595;0.0432595
664;rxn00306_c0;CoA_c0 + cpd00036_c0 + GTP_c0 => cpd00009_c0 + cpd00078_c0 + GDP_c0;0;1000;0.00100396;0.0132304
665;rxn00416_c0;ATP_c0 + H2O_c0 + cpd00041_c0 + cpd00053_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + cpd00023_c0 + cpd00132_c0;0;1000;0.0101989;0.101989
666;rxn05400_c0;cpd11536_c0 + cpd11492_c0 => CO2_c0 + ACP_c0 + cpd11537_c0;0;1000;0.00432595;0.0432595
667;rxn12220_c0;2 H+_c0 + 2 O2_c0 + cpd02083_c0 => 2 CO2_c0 + 2 H2O2_c0 + cpd00791_c0;0;1000;0.000157249;0.00157249
668;rxn01346_c0;CTP_c0 + cpd00238_c0 <= H+_c0 + CDP_c0 + cpd00349_c0;-1000;-0;-0.258817;-0.0258817
669;rxn00327_c0;2 H+_c0 + H2O_c0 + cpd00465_c0 <= CO2_c0 + 2 NH3_c0 + cpd00040_c0;-1000;-0;-0.16138;-0.0158284
670;rxn00313_c0;H+_c0 + cpd00516_c0 => CO2_c0 + cpd00039_c0;0;1000;0.0144955;0.144955
671;rxn00503_c0;2 H2O_c0 + NAD_c0 + cpd02431_c0 <= H+_c0 + NADH_c0 + cpd00023_c0;-1000;-0;-0.0936216;-0.00936216
672;rxn05359_c0;cpd11492_c0 + cpd11495_c0 => CO2_c0 + ACP_c0 + cpd11496_c0;0;1000;0.00432595;0.0432595
673;rxn02476_c0;cpd00061_c0 + cpd02030_c0 => cpd00009_c0 + cpd00932_c0;0;1000;0.017316;0.17316
674;rxn02286_c0;ATP_c0 + cpd00035_c0 + cpd00773_c0 => H+_c0 + cpd00009_c0 + ADP_c0 + cpd00890_c0;0;1000;0.00127012;0.0127012
675;rxn06865_c0;ACP_c0 + cpd03736_c0 <= cpd11468_c0 + cpd03586_c0;-1000;-0;-0.0127012;-0.00127012
676;rxn02285_c0;NADP_c0 + cpd00773_c0 <= H+_c0 + NADPH_c0 + cpd02820_c0;-1000;-0;-0.0127012;-0.00127012
677;rxn03917_c0;cpd00238_c0 => cpd04918_c0;0;1000;0.00508049;0.0508049
678;rxn02944_c0;cpd00024_c0 + cpd02160_c0 <= cpd00023_c0 + cpd03526_c0;-1000;-0;-0.125281;-0.0125281
679;rxn09436_c0;2 H+_c0 + 2 NADPH_c0 + cpd11468_c0 + cpd11492_c0 <= H2O_c0 + CO2_c0 + cpd11466_c0 + ACP_c0 + 2 NADP_c0;-1000;-0;-0.0127012;-0.00127012
680;rxn05289_c0;H+_c0 + NADPH_c0 + trdox_c0 => NADP_c0 + trdrd_c0;0;1000;0.000800712;0.00800712
681;rxn05407_c0;H+_c0 + NADPH_c0 + cpd11543_c0 => NADP_c0 + cpd11544_c0;0;1000;0.00432595;0.0432595
682;rxn03439_c0;CMP-KDO_c0 + cpd03585_c0 => H+_c0 + CMP_c0 + cpd03586_c0;0;1000;0.00127012;0.0127012
683;rxn10030_c0;22 H+_c0 + cpd00022_c0 + 15 NADPH_c0 + 8 cpd00070_c0 => 9 CoA_c0 + 7 H2O_c0 + 8 CO2_c0 + 15 NADP_c0 + cpd15269_c0;0;1000;0.0106561;0.106561
684;rxn03918_c0;ATP_c0 + cpd04918_c0 => H+_c0 + ADP_c0 + cpd08316_c0;0;1000;0.00508049;0.0508049
685;rxn00949_c0;H2O_c0 + cpd00135_c0 <= H+_c0 + NH3_c0 + cpd00094_c0 + H2S_c0;-1000;-0;-0.0664744;-0.00664744
686;rxn00548_c0;cpd00009_c0 + cpd00072_c0 => H2O_c0 + cpd00236_c0 + cpd00196_c0;0;1000;0.0431976;0.431976
687;rxn03901_c0;H2O_c0 + cpd02229_c0 => 2 H+_c0 + cpd00009_c0 + cpd00286_c0;0;1000;0.00127012;0.0127012
688;rxn02056_c0;2 H+_c0 + cpd00557_c0 <= cpd03426_c0 + Fe2+_c0;-1000;-0;-0.00157249;-0.000157249
689;rxn00566_c0;H2O_c0 + cpd00084_c0 <= H+_c0 + cpd00020_c0 + NH3_c0 + H2S_c0;-1000;-0;-0.0195573;-0.00195573
690;rxn12239_c0;NAD_c0 + cpd15378_c0 => H+_c0 + NADH_c0 + cpd00484_c0;0;1000;0.000157249;0.00157249
691;rxn05454_c0;2 H+_c0 + CoA_c0 + cpd11544_c0 => ACP_c0 + fa11coa_c0;0;1000;0.00432595;0.0432595
692;rxn05386_c0;cpd11522_c0 => H2O_c0 + cpd11523_c0;0;1000;0.00432595;0.0432595
693;rxn11258_c0;cpd00053_c0 + cpd00216_c0 => H+_c0 + cpd00020_c0 + cpd00023_c0 + ABEE_c0;0;1000;0.000471748;0.00471748
694;rxn00542_c0;cpd00159_c0 => Formate_c0 + cpd00071_c0;0;1000;6.89965e-05;0.000689965
695;rxn00770_c0;ATP_c0 + cpd00101_c0 => H+_c0 + AMP_c0 + PRPP_c0;0;1000;0.0528515;1000
696;rxn10260_c0;cpd00080_c0 + cpd15684_c0 => CMP_c0 + cpd15717_c0;0;1000;0.00162223;0.0162223
697;rxn00791_c0;H+_c0 + PPi_c0 + cpd02642_c0 <= PRPP_c0 + cpd00093_c0;-1000;-0;-0.00755587;-0.000755587
698;rxn10122_c0;4.5 H+_c0 + NADH_c0 + cpd15560_c0 => 3.5 H+_e0[e] + NAD_c0 + cpd15561_c0;0;1000;0.0363956;0.396817
699;rxn00599_c0;Glycine_c0 + H+_c0 + cpd00078_c0 => CoA_c0 + CO2_c0 + cpd00338_c0;0;1000;0.00251599;0.0251599
700;rxn02296_c0;ATP_c0 + CoA_c0 + cpd01727_c0 => H+_c0 + PPi_c0 + AMP_c0 + cpd00782_c0;0;1000;0.0334968;0.334968
701;rxn01643_c0;cpd00009_c0 + NADP_c0 + cpd00346_c0 <= H+_c0 + NADPH_c0 + cpd01977_c0;-1000;-0;-0.157656;-0.0157656
702;rxn05147_c0;ATP_c0 + H2O_c0 + cpd00027_e0[e] => H+_c0 + cpd00009_c0 + ADP_c0 + cpd00027_c0;0;1000;0.5;5
703;rxn02774_c0;NAD_c0 + cpd01620_c0 => 2 H+_c0 + NADH_c0 + cpd03426_c0;0;1000;0.000157249;0.00157249
704;rxn08756_c0;H+_c0 + NADH_c0 + cpd08615_c0 => H2O_c0 + cpd00113_c0 + NAD_c0;0;1000;0.0160035;0.160035
705;rxn00478_c0;O2_c0 + cpd00065_c0 <= cpd01749_c0;-1000;-0;-0.0164149;-0.00164149
706;rxn12512_c0;ATP_c0 + cpd00084_c0 + cpd02201_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + cpd02666_c0;0;1000;0.000314498;0.00314498
707;rxn00048_c0;H+_c0 + 2 cpd02656_c0 => cpd02882_c0 + cpd00220_c0;0;1000;0.000314498;0.00314498
708;rxn01465_c0;H2O_c0 + cpd00282_c0 <= H+_c0 + cpd00343_c0;-1000;-0;-0.367613;-0.0364649
709;rxn08766_c0;cpd00022_c0 + cpd11492_c0 <= CoA_c0 + CO2_c0 + cpd11488_c0;-1000;-0;-0.0633016;-0.00633016
710;rxn05403_c0;H+_c0 + NADPH_c0 + cpd11539_c0 => NADP_c0 + cpd11540_c0;0;1000;0.00432595;0.0432595
711;rxn08764_c0;H+_c0 + NADPH_c0 + cpd00498_c0 => NADP_c0 + cpd02535_c0;0;1000;0.0122794;0.122794
712;rxn00056_c0;4 H+_c0 + O2_c0 + 4 Fe2+_c0 <= 2 H2O_c0 + 4 fe3_c0;-1000;-0;-0.00117937;-0.000117937
713;rxn01791_c0;ATP_c0 + cpd00085_c0 + cpd00408_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + PAN_c0;0;1000;0.000314498;0.00314498
714;rxn12225_c0;O2_c0 + 2 cpd03444_c0 => 2 cpd03445_c0;0;1000;7.86246e-05;0.000786246
715;rxn05396_c0;cpd11492_c0 + cpd11532_c0 => CO2_c0 + ACP_c0 + cpd11533_c0;0;1000;0.00432595;0.0432595
716;rxn05388_c0;cpd11492_c0 + cpd11524_c0 => CO2_c0 + ACP_c0 + cpd11525_c0;0;1000;0.00432595;0.0432595
717;rxn05363_c0;cpd11492_c0 + cpd11499_c0 => CO2_c0 + ACP_c0 + cpd11500_c0;0;1000;0.00432595;0.0432595
718;rxn01740_c0;NADP_c0 + cpd00383_c0 <= H+_c0 + NADPH_c0 + cpd01716_c0;-1000;-0;-0.17316;-0.017316
719;rxn09135_c0;H2O_c0 + cpd15533_c0 <= H+_c0 + ocdca_c0 + cpd15341_c0;-1000;-0;-0.00540744;-0.000540744
720;rxn03893_c0;cpd02557_c0 + cpd00136_c0 => H+_c0 + PPi_c0 + cpd03443_c0;0;1000;0.000157249;0.00157249
721;rxn05376_c0;H+_c0 + NADPH_c0 + cpd11512_c0 => NADP_c0 + cpd11513_c0;0;1000;0.00432595;0.0432595
722;rxn00069_c0;NAD_c0 + 2 cpd00023_c0 <= H+_c0 + NADH_c0 + cpd00024_c0 + cpd00053_c0;-1000;-0;-2.1854;-0.218359
723;rxn01200_c0;cpd00102_c0 + cpd00238_c0 => cpd00198_c0 + cpd00101_c0;0;1000;0.0208012;0.208012
724;rxn02988_c0;cpd00009_c0 + 2 H2O_c0 + cpd02333_c0 <= cpd00095_c0 + cpd03470_c0;-1000;-0;-0.00314498;-0.000314498
725;rxn01799_c0;cpd00009_c0 + cpd00412_c0 => Uracil_c0 + cpd00509_c0;0;1000;0.000826444;0.00826444
726;rxn00213_c0;cpd00089_c0 + UTP_c0 => PPi_c0 + cpd00026_c0;0;1000;0.00508049;0.0508049
727;rxn10226_c0;cpd00054_c0 + cpd15683_c0 => 2 H+_c0 + CMP_c0 + cpd15689_c0;0;1000;0.000540744;0.00540744
728;rxn10954_c0;15 H+_c0 + 16 NADPH_c0 + cpd11488_c0 + 7 cpd11492_c0 <= 8 H2O_c0 + 7 CO2_c0 + 7 ACP_c0 + 16 NADP_c0 + cpd15268_c0;-1000;-0;-0.0633016;-0.00633016
729;rxn05439_c0;H+_c0 + NADH_c0 + cpd11523_c0 => NAD_c0 + cpd11524_c0;0;1000;0.00432595;0.0432595
730;rxn05404_c0;cpd11492_c0 + cpd11540_c0 => CO2_c0 + ACP_c0 + cpd11541_c0;0;1000;0.00432595;0.0432595
731;rxn05145_c0;ATP_c0 + H2O_c0 + cpd00009_e0[e] => H+_c0 + 2 cpd00009_c0 + ADP_c0;0;1000;0.0412353;0.412353
732;rxn02268_c0;O2_c0 + 2 cpd00760_c0 <= 2 H2O_c0 + 2 cpd02125_c0;-1000;-0;-0.0216298;-0.00216298
733;rxn05364_c0;H+_c0 + NADPH_c0 + cpd11500_c0 => NADP_c0 + cpd11501_c0;0;1000;0.00432595;0.0432595
734;rxn05370_c0;H+_c0 + NADPH_c0 + cpd11506_c0 => NADP_c0 + cpd11507_c0;0;1000;0.00432595;0.0432595
735;rxn09225_c0;4 H+_c0 + cpd02113_c0 + cpd15492_c0 => dTDP_c0 + cpd15489_c0;0;1000;0.00127012;0.0127012
736;rxn09345_c0;8 cpd00113_c0 + cpd00350_c0 => 8 H+_c0 + 8 PPi_c0 + cpd02229_c0;0;1000;0.00127012;0.0127012
737;rxn01258_c0;cpd00216_c0 => cpd00658_c0;0;1000;0.000314498;0.00314498
738;rxn08014_c0;ATP_c0 + ACP_c0 + cpd03847_c0 => H+_c0 + PPi_c0 + AMP_c0 + cpd11466_c0;0;1000;0.00254025;0.0254025
739;rxn03182_c0;CMP-KDO_c0 + cpd02993_c0 => H+_c0 + CMP_c0 + cpd03585_c0;0;1000;0.00127012;0.0127012
740;rxn00050_c0;2 cpd03299_c0 => 2 H+_c0 + O2_c0 + 2 cpd02311_c0;0;1000;0.00201264;0.0201264
741;rxn05939_c0;H+_c0 + CO2_c0 + cpd00078_c0 + cpd11620_c0 => CoA_c0 + cpd00024_c0 + cpd11621_c0;0;1000;0.0110161;0.113288
742;rxn05379_c0;cpd11515_c0 + cpd11492_c0 => CO2_c0 + ACP_c0 + cpd11516_c0;0;1000;0.00432595;0.0432595
743;rxn03397_c0;cpd00017_c0 + cpd03447_c0 => H+_c0 + cpd00019_c0 + cpd03448_c0;0;1000;0.000157249;0.00157249
744;rxn09310_c0;ATP_c0 + cpd08289_c0 + cpd00069_c0 + cpd00084_c0 => 2 H+_c0 + H2O_c0 + CO2_c0 + PPi_c0 + AMP_c0 + cpd00035_c0 + cpd15378_c0 + cpd02654_c0;0;1000;0.000157249;0.00157249
745;rxn08442_c0;H2O_c0 + cpd15295_c0 => 2 H+_c0 + CoA_c0 + cpd15298_c0;0;1000;0.00508049;0.0508049
746;rxn00341_c0;2 H+_c0 + H2O_c0 + cpd00343_c0 <= CO2_c0 + cpd00041_c0 + NH3_c0;-1000;-0;-0.367613;-0.0364649
747;rxn11674_c0;O2_c0 + cpd00868_c0 <= CO2_c0 + cpd02043_c0;-1000;-0;-0.00157249;-0.000157249
748;rxn08130_c0;cpd00017_c0 + cpd15353_c0 => H+_c0 + cpd00019_c0 + cpd15499_c0;0;1000;0.000157249;0.00157249
749;rxn05371_c0;cpd11492_c0 + cpd11507_c0 => CO2_c0 + ACP_c0 + cpd11508_c0;0;1000;0.00432595;0.0432595
750;rxn08709_c0;ATP_c0 + cpd15488_c0 => H+_c0 + ADP_c0 + cpd15550_c0;0;1000;0.00127012;0.0127012
751;rxn00521_c0;H2O_c0 + cpd00069_c0 <= cpd00020_c0 + NH3_c0 + Phenol_c0;-1000;-0;-0.0612837;-0.00612837
752;rxn05372_c0;H+_c0 + NADPH_c0 + cpd11508_c0 => NADP_c0 + cpd11509_c0;0;1000;0.00432595;0.0432595
753;rxn08712_c0;cpd03831_c0 + cpd15549_c0 => ADP_c0 + cpd15488_c0;0;1000;0.00127012;0.0127012
754;rxn01000_c0;H+_c0 + cpd00219_c0 => H2O_c0 + CO2_c0 + cpd00143_c0;0;1000;0.00784703;0.0784703
755;rxn03130_c0;H2O_c0 + cpd02835_c0 => 2 H+_c0 + UMP_c0 + Lipid X_c0;0;1000;0.00127012;0.0127012
756;rxn05385_c0;H+_c0 + NADPH_c0 + cpd11521_c0 => NADP_c0 + cpd11522_c0;0;1000;0.00432595;0.0432595
757;rxn01934_c0;H+_c0 + O2_c0 + cpd02043_c0 <= CO2_c0 + H2O2_c0 + cpd00484_c0;-1000;-0;-0.00157249;-0.000157249
758;rxn05377_c0;cpd11513_c0 => H2O_c0 + cpd11514_c0;0;1000;0.00432595;0.0432595
759;rxn03108_c0;ATP_c0 + H+_c0 + cpd02775_c0 => ADP_c0 + cpd02894_c0;0;1000;0.000157249;0.00157249
760;rxn05452_c0;2 H+_c0 + CoA_c0 + cpd11519_c0 => ACP_c0 + fa12coa_c0;0;1000;0.00432595;0.0432595
761;rxn00138_c0;ATP_c0 + NH3_c0 + cpd00638_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + NAD_c0;0;1000;0.000314498;0.00314498
762;rxn02507_c0;H+_c0 + cpd00956_c0 => H2O_c0 + CO2_c0 + cpd02210_c0;0;1000;0.000755587;0.00755587
763;rxn05393_c0;H+_c0 + NADPH_c0 + cpd11529_c0 => NADP_c0 + cpd11530_c0;0;1000;0.00432595;0.0432595
764;rxn08713_c0;cpd03831_c0 + cpd15477_c0 => ADP_c0 + cpd15432_c0;0;1000;0.00127012;0.0127012
765;rxn13149_c0;2 H+_c0 + 2 H2O_c0 + 3 cpd00070_c0 <= 2 CoA_c0 + 2 CO2_c0 + 2 O2_c0 + cpd00782_c0;-1000;-0;-0.334968;-0.0334968
766;rxn03904_c0;cpd00286_c0 + cpd02968_c0 => UMP_c0 + cpd03494_c0;0;1000;0.00127012;0.0127012
767;rxn00412_c0;ATP_c0 + H2O_c0 + cpd00053_c0 + UTP_c0 => 2 H+_c0 + cpd00009_c0 + ADP_c0 + cpd00023_c0 + CTP_c0;0;1000;0.00427107;498.061
768;rxn00338_c0;cpd00041_c0 + O2_c0 => H+_c0 + H2O2_c0 + cpd03470_c0;0;1000;0.000314498;0.00314498
769;rxn13659_c0;NAD_c0 + cpd01882_c0 <= H+_c0 + NADH_c0 + cpd01966_c0;-1000;-0;-0.0432595;-0.00432595
770;rxn03884_c0;cpd02711_c0 => cpd00020_c0 + cpd00102_c0;0;1000;0.240584;2.6418
771;rxn08528_c0;cpd00106_c0 + cpd15353_c0 => cpd00036_c0 + cpd15352_c0;0;1000;0.000157249;0.00157249
772;rxn05514_c0;H+_e0[e] + Ca2+_c0 <= H+_c0 + Ca2+_e0[e];-1000;-0;-0.00157249;-0.000157249
773;rxn03910_c0;cpd08288_c0 => CMP_c0 + cpd08301_c0;0;1000;0.0177453;0.177453
774;rxn03393_c0;H+_c0 + cpd03443_c0 => CO2_c0 + cpd03444_c0;0;1000;0.000157249;0.00157249
775;rxn10206_c0;cpd00080_c0 + fa12coa_c0 => CoA_c0 + cpd15672_c0;0;1000;0.00216298;0.0216298
776;rxn13795_c0;H2O_c0 + NAD_c0 + cpd17049_c0 <= H+_c0 + NADH_c0 + cpd00085_c0;-1000;-0;-0.00157249;-0.000157249
777;rxn05358_c0;ACP_c0 + cpd00760_c0 => H+_c0 + CoA_c0 + cpd11495_c0;0;1000;0.00432595;0.0432595
778;rxn05596_c0;H+_e0[e] + K+_c0 <= H+_c0 + K+_e0[e];-1000;-0;-0.00157249;-0.000157249
779;rxn02008_c0;ATP_c0 + cpd00186_c0 + cpd00890_c0 => H+_c0 + cpd00009_c0 + ADP_c0 + cpd00525_c0;0;1000;0.00127012;0.0127012
780;rxn03181_c0;ATP_c0 + cpd03002_c0 => H+_c0 + ADP_c0 + cpd02993_c0;0;1000;0.00127012;0.0127012
781;rxn03084_c0;ATP_c0 + H2O_c0 + cpd00053_c0 + cpd02678_c0 => H+_c0 + cpd00009_c0 + ADP_c0 + cpd00023_c0 + cpd02826_c0;0;1000;0.000157249;0.00157249
782;rxn03919_c0;H2O_c0 + cpd08316_c0 => cpd00009_c0 + cpd04920_c0;0;1000;0.00508049;0.0508049
783;rxn05374_c0;H+_c0 + NADPH_c0 + cpd11510_c0 => NADP_c0 + cpd11511_c0;0;1000;0.00432595;0.0432595
784;rxn10220_c0;cpd15677_c0 + CTP_c0 => H+_c0 + PPi_c0 + cpd15683_c0;0;1000;0.00216298;0.0216298
785;rxn05361_c0;cpd11497_c0 => H2O_c0 + cpd11498_c0;0;1000;0.00432595;0.0432595
786;rxn01437_c0;H2O_c0 + cpd01749_c0 <= H+_c0 + Formate_c0 + cpd00275_c0;-1000;-0;-0.0164149;-0.00164149
787;rxn08019_c0;ATP_c0 + ACP_c0 + ocdca_c0 => 2 H+_c0 + PPi_c0 + AMP_c0 + cpd15268_c0;0;1000;0.00633016;0.0633016
788;rxn08619_c0;cpd00026_c0 + cpd15469_c0 => UDP_c0 + cpd15475_c0;0;1000;0.00127012;0.0127012
789;rxn00029_c0;2 cpd00338_c0 => H+_c0 + 2 H2O_c0 + cpd00689_c0;0;1000;0.00125799;0.0125799
790;rxn00224_c0;cpd01476_c0 + Fe2+_c0 => 2 H+_c0 + Heme_c0;0;1000;0.000157249;0.00157249
791;rxn01454_c0;H+_c0 + CoA_c0 + HMG-CoA_c0 <= cpd00022_c0 + H2O_c0 + cpd00279_c0;-1000;-0;-0.0432595;-0.00432595
792;rxn05373_c0;cpd11509_c0 => H2O_c0 + cpd11510_c0;0;1000;0.00432595;0.0432595
793;rxn00392_c0;ATP_c0 + cpd00220_c0 => H+_c0 + ADP_c0 + FMN_c0;0;1000;0.000157249;0.00157249
794;rxn08131_c0;H2O_c0 + NAD_c0 + AIR_c0 => 4 H+_c0 + NADH_c0 + 2 Formate_c0 + cpd02775_c0;0;1000;0.000157249;0.00157249
795;rxn00060_c0;H2O_c0 + 4 cpd00689_c0 => 4 NH3_c0 + cpd00755_c0;0;1000;0.000314498;0.00314498
796;rxn02305_c0;cpd02654_c0 + cpd02894_c0 => PPi_c0 + cpd00793_c0;0;1000;0.000157249;0.00157249
797;rxn08710_c0;3 H+_c0 + cpd03587_c0 + cpd03831_c0 => ADP_c0 + cpd15485_c0;0;1000;0.00127012;0.0127012
798;rxn10336_c0;2 cpd15540_c0 => cpd00100_c0 + cpd15793_c0;0;1000;0.000540744;0.00540744
799;rxn00728_c0;H2O_c0 + cpd00275_c0 <= H+_c0 + cpd00035_c0 + cpd00093_c0;-1000;-0;-0.0164149;-0.00164149
800;rxn05039_c0;H2O_c0 + cpd02720_c0 => cpd00009_c0 + cpd02882_c0;0;1000;0.000314498;0.00314498
801;rxn05369_c0;cpd11505_c0 => H2O_c0 + cpd11506_c0;0;1000;0.00432595;0.0432595
802;rxn02474_c0;NADP_c0 + cpd02720_c0 <= H+_c0 + NADPH_c0 + cpd00931_c0;-1000;-0;-0.00314498;-0.000314498
803;rxn05389_c0;H+_c0 + NADPH_c0 + cpd11525_c0 => NADP_c0 + cpd11526_c0;0;1000;0.00432595;0.0432595
804;rxn01790_c0;NADP_c0 + cpd00408_c0 <= H+_c0 + NADPH_c0 + cpd00712_c0;-1000;-0;-0.00314498;-0.000314498
805;rxn00777_c0;cpd00101_c0 <= cpd00171_c0;-1000;-0;-0.0692281;-0.00692281
806;rxn02288_c0;4 H+_c0 + cpd00774_c0 => 4 CO2_c0 + cpd02083_c0;0;1000;0.000157249;0.00157249
807;rxn08669_c0;H2O_c0 + cpd02090_c0 <= H+_c0 + cpd00100_c0 + cpd00080_c0;-1000;-0;-0.0162223;-0.00162223
808;rxn01477_c0;cpd00284_c0 => H2O_c0 + cpd02711_c0;0;1000;0.240584;2.6418
809;rxn02341_c0;H+_c0 + cpd02666_c0 => CO2_c0 + cpd00834_c0;0;1000;0.000314498;0.00314498
810;rxn01603_c0;ATP_c0 + cpd00023_c0 + cpd00683_c0 => H+_c0 + cpd00009_c0 + ADP_c0 + cpd00330_c0;0;1000;0.000471748;0.00471748
811;rxn05360_c0;H+_c0 + NADPH_c0 + cpd11496_c0 => NADP_c0 + cpd11497_c0;0;1000;0.00432595;0.0432595
812;rxn10484_c0;2 H+_c0 + NH3_c0 + NADPH_c0 + cpd02465_c0 => NADP_c0 + cpd00516_c0;0;1000;0.0157656;0.157656
813;rxn05365_c0;cpd11501_c0 => H2O_c0 + cpd11502_c0;0;1000;0.00432595;0.0432595
814;rxn05392_c0;cpd11528_c0 + cpd11492_c0 => CO2_c0 + ACP_c0 + cpd11529_c0;0;1000;0.00432595;0.0432595
815;rxn05231_c0;ADP_c0 + trdrd_c0 => H2O_c0 + dADP_c0 + trdox_c0;0;1000;0.000800712;0.00800712
816;rxn05401_c0;H+_c0 + NADPH_c0 + cpd11537_c0 => NADP_c0 + cpd11538_c0;0;1000;0.00432595;0.0432595
817;rxn08954_c0;CMP-KDO_c0 + cpd15550_c0 => H+_c0 + CMP_c0 + cpd15492_c0;0;1000;0.00127012;0.0127012
818;rxn03395_c0;cpd00017_c0 + cpd03445_c0 => H+_c0 + cpd00019_c0 + cpd03446_c0;0;1000;0.000157249;0.00157249
819;rxn02000_c0;cpd00521_c0 => cpd00522_c0;0;1000;0.00127012;0.0127012
820;rxn02331_c0;cpd00009_c0 + cpd02730_c0 <= H2O_c0 + cpd00061_c0 + cpd00817_c0;-1000;-0;-0.0381037;-0.00381037
821;rxn05384_c0;cpd11520_c0 + cpd11492_c0 => CO2_c0 + ACP_c0 + cpd11521_c0;0;1000;0.00432595;0.0432595
822;rxn05402_c0;cpd11538_c0 => H2O_c0 + cpd11539_c0;0;1000;0.00432595;0.0432595
823;rxn03408_c0;cpd00037_c0 + cpd03494_c0 => UDP_c0 + cpd03495_c0;0;1000;0.00127012;0.0127012
824;rxn02889_c0;ATP_c0 + H2CO3_c0 + cpd01966_c0 <= H+_c0 + cpd00009_c0 + ADP_c0 + cpd02068_c0;-1000;-0;-0.0432595;-0.00432595
825;rxn06723_c0;ACP_c0 + cpd02835_c0 <= HMA_c0 + cpd03584_c0;-1000;-0;-0.0254025;-0.00254025
826;rxn02934_c0;cpd02691_c0 => H2O_c0 + cpd02125_c0;0;1000;0.00432595;0.0432595
827;rxn01520_c0;cpd00125_c0 + dUMP_c0 => dTMP_c0 + cpd00330_c0;0;1000;0.000800712;0.00800712
828;rxn05893_c0;2 H2O_c0 + NH3_c0 + 6 cpd11621_c0 => 8 H+_c0 + Nitrite_c0 + 6 cpd11620_c0;0;1000;0.0264289;0.304488
829;rxn10473_c0;Cl-_c0 <= Cl-_e0[e];-1000;-0;-0.00157249;-0.000157249
